title,url,topic_idx,news_date
"굿센, AI 결합한 SaaS 솔루션 선보여",https://n.news.naver.com/mnews/article/030/0003160962?sid=105,0,20231128
"'AI 수요' 올라탄 한미반도체, 차세대 HBM 장비 '속도전'",https://n.news.naver.com/mnews/article/293/0000049285?sid=105,0,20231128
"버넥트, 스페인 칸타브리아대 '디지털트윈' 인프라 구축",https://n.news.naver.com/mnews/article/003/0012236687?sid=105,0,20231128
"카이스트, 인공지능반도체대학원 개원…6년 간 165명 배출 계획",https://n.news.naver.com/mnews/article/468/0001006738?sid=105,0,20231128
"삼성SDS, 삼성전자와 4600억원 규모 HPC 클라우드 서비스 계약",https://n.news.naver.com/mnews/article/003/0012236685?sid=105,0,20231128
[기자의 눈] LLM이라는 블랙박스,https://n.news.naver.com/mnews/article/011/0004267450?sid=105,0,20231128
황성우 삼성SDS 대표 유임…클라우드·AI 신사업 속도 낸다,https://n.news.naver.com/mnews/article/003/0012236653?sid=105,0,20231128
"""소수정예 인재 6년간 165명""…KAIST AI반도체대학원 개원",https://n.news.naver.com/mnews/article/008/0004967396?sid=105,0,20231128
MS '코파일럿' 맞서…토종 AI비서 속속 출격,https://n.news.naver.com/mnews/article/009/0005221973?sid=105,0,20231128
"AWS, 클라우드 서버 무제한 지원",https://n.news.naver.com/mnews/article/009/0005221972?sid=105,0,20231128
"AWS `서버리스` 혁신… ""클라우드 강점 극대화할 것""",https://n.news.naver.com/mnews/article/029/0002839960?sid=105,0,20231128
수평적 기술의 힘 … 머잖아 모든 산업은 'AI 베이스',https://n.news.naver.com/mnews/article/009/0005221939?sid=105,0,20231128
AI 관련 일자리 2년간 60% 급증,https://n.news.naver.com/mnews/article/009/0005221938?sid=105,0,20231128
[팩플] ‘아래아 한글’ 한컴도 AI 비서 만든다…“‘코인논란’ 법인과 무관”,https://n.news.naver.com/mnews/article/025/0003324770?sid=105,0,20231128
"대전시-KAIST, 인공지능반도체 인재양성 본격화",https://n.news.naver.com/mnews/article/421/0007203561?sid=105,0,20231128
“AI 반도체 초격차기술 확보”…KAIST ‘인공지능반도체대학원’ 출범,https://n.news.naver.com/mnews/article/016/0002231216?sid=105,0,20231128
"삼성SDS, 삼성전자와 4600억 규모 HPC 클라우드 서비스 공급계약 체결",https://n.news.naver.com/mnews/article/293/0000049278?sid=105,0,20231128
"내스타일, AI 웹소설 플랫폼 '아이작 노벨'로 한국형 래디쉬 출사표",https://n.news.naver.com/mnews/article/293/0000049277?sid=105,0,20231128
"AI가 한글 문서 초안 작성?...한컴, ”5년 내 글로벌 빅테크 되겠다”",https://n.news.naver.com/mnews/article/023/0003801787?sid=105,0,20231128
"국내 두 번째 AI 반도체 대학원, KAIST에 개원",https://n.news.naver.com/mnews/article/001/0014359417?sid=105,0,20231128
"한컴, 한국판 코파일럿 `한컴 어시스턴트` 내놓고 AI 세계화 나선다",https://n.news.naver.com/mnews/article/029/0002839942?sid=105,0,20231128
"에이프리카, 공공·기업 대상 '프라이빗 LLM' 시장 공략",https://n.news.naver.com/mnews/article/003/0012236420?sid=105,0,20231128
"AWS, 새 서버리스 서비스 3종으로 경쟁력 강화 나서 [AWS 리인벤트 2023]",https://n.news.naver.com/mnews/article/020/0003533896?sid=105,0,20231128
AWS의 승부수…“클라우드 서버 무제한 지원” [리인벤트 2023],https://n.news.naver.com/mnews/article/009/0005221880?sid=105,0,20231128
"딥파인, AR 증강현실 전시사업에 핵심기술 제공",https://n.news.naver.com/mnews/article/025/0003324748?sid=105,0,20231128
[어바웃 C]김연수 한컴 대표의 홀로서기…'오너 리스크'속 AI 청사진 냈다,https://n.news.naver.com/mnews/article/293/0000049272?sid=105,0,20231128
"식약처, 내년 美와 AI의료제품 심포지엄…""규제 주도할 것""",https://n.news.naver.com/mnews/article/001/0014359214?sid=105,0,20231128
붕어빵도 로봇이 만든다,https://n.news.naver.com/mnews/article/030/0003160880?sid=105,0,20231128
"김연수 한컴 대표 ""5년 내 AI 기반 글로벌 빅테크 기업으로 도약""",https://n.news.naver.com/mnews/article/417/0000965266?sid=105,0,20231128
"비디, 전문지식 챗봇 서비스 ‘분야별 한국어 멀티세션 데이터’ 구축",https://n.news.naver.com/mnews/article/468/0001006652?sid=105,0,20231128
[기획]똑똑한 LG 로봇...서비스·산업 현장 어디서든 맹활약!,https://n.news.naver.com/mnews/article/030/0003160857?sid=105,0,20231128
"행정망 이어 소방시스템까지 '버벅 코리아'…""클라우드 환경 전환해야""",https://n.news.naver.com/mnews/article/003/0012236067?sid=105,0,20231128
"'AI 승부수'…한글과컴퓨터 ""5년내 글로벌 빅테크 목표""",https://n.news.naver.com/mnews/article/648/0000021356?sid=105,0,20231128
"카이스트, AI반도체대학원 개소…""최고급 석·박사 165명 키울 것""",https://n.news.naver.com/mnews/article/003/0012236054?sid=105,0,20231128
"한컴, AI 사업 본격화…""내년 한국판 코파일럿 출시""(종합)",https://n.news.naver.com/mnews/article/001/0014358943?sid=105,0,20231128
"클라우드 기반 VAN 피네보, 금융감독원에 정식 등록",https://n.news.naver.com/mnews/article/138/0002161783?sid=105,0,20231128
"굿센, '대한민국 정부 박람회'서 계약업무처리 SaaS 선봬",https://n.news.naver.com/mnews/article/003/0012235954?sid=105,0,20231128
"'AI 비서' 한컴 어시스턴트' 내년 출격…""유럽 기업 인수 검토""(종합)",https://n.news.naver.com/mnews/article/421/0007202919?sid=105,0,20231128
"中법원, 판결문 작성에 생성형 AI 활용…""완성도 70%""",https://n.news.naver.com/mnews/article/001/0014358851?sid=105,0,20231128
"김연수 한컴 대표 ""AI사업 본격화…5년 내 글로벌 빅테크 목표""",https://n.news.naver.com/mnews/article/003/0012235853?sid=105,0,20231128
"서울시 'AI 디지털 성범죄 삭제지원', 정부혁신 우수사례 대상 수상",https://n.news.naver.com/mnews/article/030/0003160825?sid=105,0,20231128
"카카오뱅크 AI기반 고객센터, 국제 무대서 소개",https://n.news.naver.com/mnews/article/092/0002313010?sid=105,0,20231128
"메타빌드, AI 언어모델 '라몬', 음악 생성서비스 '키닛' 등 선보여",https://n.news.naver.com/mnews/article/030/0003160808?sid=105,0,20231128
"“5년내 글로벌 빅테크 목표”…한글과컴퓨터, AI사업 본격화",https://n.news.naver.com/mnews/article/082/0001243937?sid=105,0,20231128
"[머니S픽] 한컴, AI 사업 본격화 …""5년 내 빅테크 진입 목표""",https://n.news.naver.com/mnews/article/417/0000965193?sid=105,0,20231128
"[머니S포토] 한컴, AI 사업 본격화…한컴 '어시스턴트' 내년 공개",https://n.news.naver.com/mnews/article/417/0000965192?sid=105,0,20231128
"[머니S포토] '한컴 AI 사업' 김연수 대표 ""5년 내 빅테크 진입 목표""",https://n.news.naver.com/mnews/article/417/0000965190?sid=105,0,20231128
[머니S포토] '한컴 AI사업 전략발표',https://n.news.naver.com/mnews/article/417/0000965189?sid=105,0,20231128
"[머니S포토] 한컴, AI문서 작성 '한컴 어시스턴트' 출시",https://n.news.naver.com/mnews/article/417/0000965187?sid=105,0,20231128
[머니S포토] 한컴 AI사업 전략발표하는 정지환 한컴 CTO,https://n.news.naver.com/mnews/article/417/0000965186?sid=105,0,20231128
"모두의연구소, 내달 15일까지 `AI학교 아이펠 데이터 사이언티스트` 과정 교육생 모집",https://n.news.naver.com/mnews/article/029/0002839796?sid=105,0,20231128
"국정원, 미국·영국 주관 ‘안전한 AI 개발 가이드’에 파트너 참여",https://n.news.naver.com/mnews/article/016/0002231045?sid=105,0,20231128
"렛서-펜타브리드, 생성형 AI 어시스턴트 고도화 등 MOU 체결",https://n.news.naver.com/mnews/article/468/0001006567?sid=105,0,20231128
"국정원, 미·영 등 23개 기관과 '안전한 AI 개발 지침' 발표",https://n.news.naver.com/mnews/article/001/0014358448?sid=105,0,20231128
AI 스마트폰·AI 노트북 나온다...삼성 전제품군 AI 탑재,https://n.news.naver.com/mnews/article/016/0002231023?sid=105,0,20231128
한컴 “AI 활용한 ‘한컴 어시스턴트’로 5년 내에 글로벌 빅테크 진입”,https://n.news.naver.com/mnews/article/016/0002231022?sid=105,0,20231128
한컴 “AI 기반 ‘어시스턴트’로 5년 내 글로벌 빅테크 진입”,https://n.news.naver.com/mnews/article/016/0002231011?sid=105,0,20231128
이광형 총장 “질문이 최고 덕목”...QAIST 꽃 틔운 KAIST,https://n.news.naver.com/mnews/article/016/0002231006?sid=105,0,20231128
"한컴, '한컴 어시스턴트' 출시…AI사업 확장 본격화",https://n.news.naver.com/mnews/article/011/0004267254?sid=105,0,20231128
"쿤텍, '5G 클라우드 로봇 프로그램 서비스' 개발",https://n.news.naver.com/mnews/article/030/0003160752?sid=105,0,20231128
[올쇼TV] “HPE GreenLake with Digital Realty와 함께하는 클라우드 스마트 전략” 12월 7일 생방송,https://n.news.naver.com/mnews/article/030/0003160751?sid=105,0,20231128
[올쇼TV] “Synology 페타바이트 스토리지 솔루션으로 비즈니스 데이터 강화” 12월 6일 생방송,https://n.news.naver.com/mnews/article/030/0003160749?sid=105,0,20231128
한컴 “AI 기반 문서작성 도구 개발 중…내년 상반기 베타서비스”,https://n.news.naver.com/mnews/article/028/0002666411?sid=105,0,20231128
[올쇼TV] “기업 Hyperautomation을 위한 삼성SDS 생성형 AI 서비스” 11월 30일 생방송,https://n.news.naver.com/mnews/article/030/0003160741?sid=105,0,20231128
"조주완 사장, CES 2024 ‘LG 월드 프리미어’서 ‘AI 연결·확장 미래 고객경험’ 제시",https://n.news.naver.com/mnews/article/138/0002161763?sid=105,0,20231128
"한컴, 내년 상반기 AI 문서작성 프로그램 내놓는다",https://n.news.naver.com/mnews/article/003/0012235191?sid=105,0,20231128
"한컴, AI 사업 본격화…""내년 지능형 문서 작성 도구 출시""",https://n.news.naver.com/mnews/article/001/0014358294?sid=105,0,20231128
"""클라우드 역량 검증""…LG CNS, AWS 파트너 인증 4개 획득",https://n.news.naver.com/mnews/article/008/0004967127?sid=105,0,20231128
"원티드랩, 국내 AI 외국인 인재 네트워킹 ‘원티드 글로벌 해피 아워’ 개최",https://n.news.naver.com/mnews/article/468/0001006475?sid=105,0,20231128
AI 스마트폰·AI 노트북 나온다…삼성 내년 전 제품군에 AI 탑재,https://n.news.naver.com/mnews/article/016/0002230842?sid=105,0,20231128
"조주완 LG전자 사장, CES 2024 'LG 월드 프리미어'서 AI로 확장하는 미래 고객경험 제시",https://n.news.naver.com/mnews/article/030/0003160692?sid=105,0,20231128
"조주완 사장, ‘LG 월드 프리미어’ 대표 연사로 등단…‘AI·미래 고객경험’ 제시",https://n.news.naver.com/mnews/article/468/0001006472?sid=105,0,20231128
"LG 조주완, ‘AI로 연결·확장되는 미래 고객경험’ 제시",https://n.news.naver.com/mnews/article/082/0001243879?sid=105,0,20231128
"에이프리카, 프라이빗 LLM시장 공략 나서",https://n.news.naver.com/mnews/article/030/0003160676?sid=105,0,20231128
"서울시 'AI 디지털 성범죄 삭제지원', 정부혁신 우수사례 대상",https://n.news.naver.com/mnews/article/001/0014357916?sid=105,0,20231128
"""클라우드 역량 검증""…LG CNS, AWS 파트너 인증 4개 획득",https://n.news.naver.com/mnews/article/421/0007201844?sid=105,0,20231128
"SKT-세종대, 글로벌 AI 콘텐츠 인재 육성 '맞손'",https://n.news.naver.com/mnews/article/003/0012234714?sid=105,0,20231128
"제프 케일리 ""TGA 보안 강화할 것""",https://n.news.naver.com/mnews/article/092/0002312952?sid=105,0,20231128
"퓨리오사AI, AI반도체 업체 최초 'NPU AI 해커톤' 개최",https://n.news.naver.com/mnews/article/092/0002312949?sid=105,0,20231128
"아이작 노벨, 한국형 래디쉬로 AI 웹소설 다작시대 연다",https://n.news.naver.com/mnews/article/417/0000965109?sid=105,0,20231128
"SK㈜ C&C, 블록체인 플랫폼 기반 금융 STO 시장 활성화 나선다",https://n.news.naver.com/mnews/article/138/0002161740?sid=105,0,20231128
"괴짜총장의 질문하는 창의인재 양성…KAIST, 신문화전략 ‘QAIST’ 꽃피웠다",https://n.news.naver.com/mnews/article/016/0002230733?sid=105,0,20231128
"""AI로 여행계획 짜봐요""…서초구 어르신·중장년 스마트 AI학교",https://n.news.naver.com/mnews/article/001/0014357805?sid=105,0,20231128
"딥파인, 서울 광화문 일대서 대규모 AR 증강현실 서비스 시범운영",https://n.news.naver.com/mnews/article/009/0005221546?sid=105,0,20231128
"AI 업계 '기대주'에 美 의심의 눈…""中에 기술유출 통로일 수도""",https://n.news.naver.com/mnews/article/001/0014357757?sid=105,0,20231128
코딩 전혀 몰라도 나만의 챗봇 뚝딱[ChatGPT AI 빅뱅 1년],https://n.news.naver.com/mnews/article/032/0003263907?sid=105,0,20231128
"중기부, 中企 제조공정 개선 AI 아이디어 경진대회 8개팀 시상",https://n.news.naver.com/mnews/article/001/0014357706?sid=105,0,20231128
"서울시 'AI 디지털 성범죄 삭제지원', 정부혁신 우수사례 대상",https://n.news.naver.com/mnews/article/001/0014357707?sid=105,0,20231128
[라이프 트렌드&] AI 활용 의료 시장을 넘어 불법복제품 판독시스템 구축사업에도 참여,https://n.news.naver.com/mnews/article/025/0003324621?sid=105,0,20231128
"화천 CVC 시리우스인베스트, 앤드류 응 교수 랜딩AI에 투자 완료",https://n.news.naver.com/mnews/article/009/0005221521?sid=105,0,20231128
"AI 뒤처지는 회사, 제2 노키아 된다",https://n.news.naver.com/mnews/article/023/0003801646?sid=105,0,20231128
"“앞으로 세상은 AI 쓰는 자, 못 쓰는 자로 갈려”",https://n.news.naver.com/mnews/article/023/0003801640?sid=105,0,20231128
챗GPT 1700조 시장… ‘유니콘’ 꿈꾸는 기업들,https://n.news.naver.com/mnews/article/023/0003801620?sid=105,0,20231128
"트렌드마이크로, AI 기반 사이버보안 어시스턴트 출시",https://n.news.naver.com/mnews/article/138/0002161808?sid=105,0,20231128
"""설계부터 안전하게""…18개국 참여 'AI 시스템 개발 가이드라인' 합의",https://n.news.naver.com/mnews/article/015/0004919290?sid=105,0,20231128
"국정원, 미‧영 등 23개 주요국 정보기관과 ‘안전한 AI 시스템 개발 가이드라인’ 발표",https://n.news.naver.com/mnews/article/138/0002161788?sid=105,0,20231128
"국정원, 美·英 주관 '안전한 AI 개발 가이드' 만든다",https://n.news.naver.com/mnews/article/031/0000791826?sid=105,0,20231128
"국정원, 영·미 23개 기관과 '안전한 AI 개발 지침' 발표",https://n.news.naver.com/mnews/article/421/0007202703?sid=105,0,20231128
"국정원, 美·英 주도 '안전한 AI 개발 가이드' 참여",https://n.news.naver.com/mnews/article/030/0003160784?sid=105,0,20231128
"트리센티스 ""기업 앱·서비스 오류, 테스트 자동화 해결""",https://n.news.naver.com/mnews/article/092/0002313073?sid=105,0,20231128
"한컴 2세 김연수 ""5년 내 글로벌 AI 시장 안착""",https://n.news.naver.com/mnews/article/015/0004919336?sid=105,0,20231128
"""5년 내 글로벌 빅테크 진입""…한컴은 어떻게 'AI 기업'으로 변신할까",https://n.news.naver.com/mnews/article/138/0002161791?sid=105,0,20231128
"굿센, AI기반 서비스형 소프트웨어로 글로벌 진출",https://n.news.naver.com/mnews/article/092/0002313055?sid=105,0,20231128
"다날 'AI 로봇 커피' 기업 비트코퍼레이션, 시리즈B 투자 유치",https://n.news.naver.com/mnews/article/092/0002313054?sid=105,0,20231128
"""체감형 AI 서비스 총집합"" AI 바우처 지원사업 이용자 모집",https://n.news.naver.com/mnews/article/138/0002161787?sid=105,0,20231128
"ERP가 AI를 만나면?...영림원소프트랩 ""기업 미래예측·경영분석 더 쉬워진다""",https://n.news.naver.com/mnews/article/138/0002161786?sid=105,0,20231128
"한컴, 생성형 AI '한컴 어시스턴트' 내년 출시",https://n.news.naver.com/mnews/article/092/0002313037?sid=105,0,20231128
"국정원, 23개국 ‘안전한 AI 개발 가이드’ 공동발표",https://n.news.naver.com/mnews/article/092/0002313009?sid=105,0,20231128
"한컴, AI 사업 본격화…오피스 SW서 기술 플랫폼으로 변신",https://n.news.naver.com/mnews/article/277/0005347122?sid=105,0,20231128
"'한컴얼라이언스' 출범…""글로벌 지능형 자동화 시장 진출""",https://n.news.naver.com/mnews/article/138/0002161777?sid=105,0,20231128
오픈ZFS 2.2.0 버전에서 데이터 손상 버그 발견,https://n.news.naver.com/mnews/article/092/0002312993?sid=105,0,20231128
"퓨어스토리지, AI 포트폴리오 강화",https://n.news.naver.com/mnews/article/092/0002312992?sid=105,0,20231128
"한컴, AI 사업 본격화…문서 작성 도구 '한컴 어시스턴트' 내년 출시",https://n.news.naver.com/mnews/article/015/0004919134?sid=105,0,20231128
18개국 'AI 안전 가이드라인' 나왔다…한국도 참여,https://n.news.naver.com/mnews/article/092/0002312980?sid=105,0,20231128
"퓨리오사AI, 국내 첫 'NPU AI 해커톤' 개최",https://n.news.naver.com/mnews/article/015/0004919113?sid=105,0,20231128
"""생성형 AI 세션 들으러 아침부터 왔어요"" 전 세계 IT 업계 종사자 한 자리에 [AWS 리인벤트]",https://n.news.naver.com/mnews/article/014/0005106796?sid=105,0,20231128
"""車사고 경상환자, 과실비율 따라 치료비 직접 부담할 수도""",https://n.news.naver.com/mnews/article/003/0012235496?sid=101,1,20231128
"[바이오게시판] 동아제약, 중대재해 대응 모의훈련 실시 등",https://n.news.naver.com/mnews/article/366/0000950989?sid=101,1,20231128
"동아제약, 중대재해 대응 위한 모의훈련 진행",https://n.news.naver.com/mnews/article/277/0005347226?sid=101,1,20231128
내비게이션에 '안전도로' 경로 추가…침수 지하차도 우회 가능,https://n.news.naver.com/mnews/article/015/0004919268?sid=101,1,20231128
"원자력안전기술원, 28~29일 원전운전경험반영 워크숍",https://n.news.naver.com/mnews/article/421/0007203167?sid=101,1,20231128
"HK이노엔, 수액제 상자에 '안전 일터 정착' 문구 삽입",https://n.news.naver.com/mnews/article/215/0001136508?sid=101,1,20231128
"동아제약, 중대재해 대응 모의훈련 실시",https://n.news.naver.com/mnews/article/215/0001136507?sid=101,1,20231128
"해양교통안전공단·폴리텍대학, 'HDPE 선박 용접 전문 인력 양성' 협력",https://n.news.naver.com/mnews/article/003/0012235758?sid=101,1,20231128
"LH, 재난재해 취약지역 정밀 분석 '통합플랫폼' 개발",https://n.news.naver.com/mnews/article/003/0012235732?sid=101,1,20231128
"불스원, 생활화학제품 안전관리 우수기업 ‘환경부 장관상’ 수상",https://n.news.naver.com/mnews/article/016/0002231078?sid=101,1,20231128
"교통안전공단, 충남 내포신도시에 '자동차부품인증지원센터' 개소",https://n.news.naver.com/mnews/article/003/0012235349?sid=101,1,20231128
"바디프랜드, 한국소비자원과 안마의자 안전사용 캠페인",https://n.news.naver.com/mnews/article/119/0002773997?sid=101,1,20231128
"동아제약, 중대재해 대응 모의훈련으로 안전사고 대처능력 강화",https://n.news.naver.com/mnews/article/629/0000251517?sid=101,1,20231128
최장선 고용노동부 평택지청장 “늘어나는 관내 산업안전 수요 적극 대응” [산업안전PLUS],https://n.news.naver.com/mnews/article/666/0000027116?sid=101,1,20231128
"지역난방공사, '맞춤형 기술 컨설팅 시범사업'으로 열수송관 안전 강화 선도",https://n.news.naver.com/mnews/article/119/0002773989?sid=101,1,20231128
"'안전-친환경' 볼보, 전기차 문법을 바꾸다",https://n.news.naver.com/mnews/article/047/0002414108?sid=101,1,20231128
"바디프랜드, 한국소비자원과 안마의자 안전 사용 캠페인 진행",https://n.news.naver.com/mnews/article/022/0003879518?sid=101,1,20231128
"광양제철소, 연료절감·조업안정 일석이조 친환경경영 속도 내다",https://n.news.naver.com/mnews/article/016/0002231163?sid=101,1,20231128
"광양제철소, 고로 열풍로 온도제어 프로그램 개발",https://n.news.naver.com/mnews/article/001/0014359055?sid=101,1,20231128
"광주지방조달청, 국립여수해양기상과학관 건축 현장 안전 점검",https://n.news.naver.com/mnews/article/001/0014359020?sid=101,1,20231128
"고용부, 제5회 K-디지털 트레이닝 해커톤 개최",https://n.news.naver.com/mnews/article/119/0002773918?sid=101,1,20231128
"강원 3년간 빙판길 교통사고 221건…""시기별 안전대책 필요""",https://n.news.naver.com/mnews/article/001/0014359617?sid=102,1,20231128
정읍 선박 엔진부품 제조 공장 60대 노동자 추락사,https://n.news.naver.com/mnews/article/659/0000016775?sid=102,1,20231128
정읍 선박 부품 제조공장서 추락 60대 숨져…중대재해 조사,https://n.news.naver.com/mnews/article/421/0007202993?sid=102,1,20231128
재난에 인명피해 없는 경남…비결은 재난안전컨트롤 타워,https://n.news.naver.com/mnews/article/009/0005221738?sid=102,1,20231128
정읍 선박 부품 공장서 25t 트럭 가림막 씌우다 60대 추락사,https://n.news.naver.com/mnews/article/003/0012235707?sid=102,1,20231128
인천 기계식주차장 철거 현장서 추락사고…2명 부상,https://n.news.naver.com/mnews/article/020/0003533827?sid=102,1,20231128
기계식주차장 철거 중 추락 사고…2명 부상,https://n.news.naver.com/mnews/article/421/0007201706?sid=102,1,20231128
매실밭 갈던 중 경운기 끼임사고…60대 중상,https://n.news.naver.com/mnews/article/421/0007201693?sid=102,1,20231128
"지금도 매일 죽는데…“중대재해법 유예, 우린 목숨도 아닙니까?”",https://n.news.naver.com/mnews/article/032/0003264032?sid=102,1,20231128
"고용부, 제5회 K-디지털 트레이닝 해커톤 개최",https://n.news.naver.com/mnews/article/119/0002773918?sid=102,1,20231128
"“입국 시 산업안전교육 5시간만”…역대 최대 외국 인력, 안전도 비상",https://n.news.naver.com/mnews/article/011/0004267105?sid=102,1,20231128
사망 60% ‘50인 미만’서 발생…정부는 중대재해법 2년 유예 압박,https://n.news.naver.com/mnews/article/028/0002666384?sid=102,1,20231128
나의 막노동 일지 - 나재필 전 충청투데이 기자,https://n.news.naver.com/mnews/article/127/0000034913?sid=102,1,20231128
"[게시판] 한국교통안전공단, '수송부문 배출권거래제 외부사업' 설명회",https://n.news.naver.com/mnews/article/001/0014358696?sid=102,1,20231128
경북 국민안전체험관 2027년 상주에 건립,https://n.news.naver.com/mnews/article/056/0011611416?sid=102,1,20231128
화물차에서 일하던 60대 추락사…“중대재해 조사”,https://n.news.naver.com/mnews/article/056/0011611390?sid=102,1,20231128
"부산시, 동절기 가스안전 결의대회 개최",https://n.news.naver.com/mnews/article/031/0000791945?sid=102,1,20231128
화물차에서 일하던 60대 추락사…“중대재해 조사”,https://n.news.naver.com/mnews/article/056/0011611261?sid=102,1,20231128
"청송소방서·소방안전협의회, 소방안전 분야 민·관 협력 기틀 마련",https://n.news.naver.com/mnews/article/629/0000251704?sid=102,1,20231128
물놀이 안전관리 평가서 최우수 차지한 강원도…대통령 기관 표창,https://n.news.naver.com/mnews/article/011/0004267485?sid=102,1,20231128
"""교권예산 '안전지킴이' 운영비에 편중""…경기도의회 예산안 심사",https://n.news.naver.com/mnews/article/003/0012236684?sid=102,1,20231128
한국가스안전공사  치매노인 40가구에 타이머콕·주방물품 전달,https://n.news.naver.com/mnews/article/655/0000014682?sid=102,1,20231128
"성남시, 6곳 맨발 황톳길 휴장…'겨울철 안전사고 예방'",https://n.news.naver.com/mnews/article/417/0000965326?sid=102,1,20231128
"당진시, 채수현 정책특별보좌관 위촉 중대재해 예방 총력",https://n.news.naver.com/mnews/article/421/0007203626?sid=102,1,20231128
"광양제철소, 고로 열풍로 온도제어 최적화 프로그램 개발",https://n.news.naver.com/mnews/article/003/0012236667?sid=102,1,20231128
[포토뉴스]고용노동부 태백지청 임도사업 중대재해 감축을 위한 포럼,https://n.news.naver.com/mnews/article/087/0001009943?sid=102,1,20231128
"""방화구획 설정 강화 등 겨울철 화재 안전 만전 기해야""양산시 물류센터 현장 점검",https://n.news.naver.com/mnews/article/658/0000059217?sid=102,1,20231128
"용인시, 내년부터 시민안전보험 운용…'보험지원 대상·혜택 확대'",https://n.news.naver.com/mnews/article/417/0000965315?sid=102,1,20231128
안전장치 없이 흙더미 '와르르'…소규모 건설현장이 위험하다,https://n.news.naver.com/mnews/article/057/0001783665?sid=102,1,20231128
"""몰라서 이용 못해""… 응급안전안심서비스 실효성 의문",https://n.news.naver.com/mnews/article/656/0000071089?sid=102,1,20231128
"기장군, 건축물 해체 공사현장 안전표지판 설치",https://n.news.naver.com/mnews/article/082/0001244013?sid=102,1,20231128
박완수 경남지사 물류센터 등 겨울철 화재안전 대책 점검,https://n.news.naver.com/mnews/article/005/0001655505?sid=102,1,20231128
"바디프랜드, 소비자원과 안마의자 안전사용 캠페인",https://n.news.naver.com/mnews/article/092/0002313070?sid=105,1,20231128
"“안전혜택 확대”…우아한청년들, 연말 ‘배달고수클럽’ 진행",https://n.news.naver.com/mnews/article/138/0002161793?sid=105,1,20231128
"바디프랜드, 소비자원과 안마의자 안전사용 캠페인",https://n.news.naver.com/mnews/article/030/0003160877?sid=105,1,20231128
"휴랜, 베트남-하노이 ‘스마트안전체험장’ 구축 및 업무협약 체결",https://n.news.naver.com/mnews/article/029/0002839862?sid=105,1,20231128
"바디프랜드-한국소비자원, 안마의자 안전사용 캠페인 진행",https://n.news.naver.com/mnews/article/138/0002161782?sid=105,1,20231128
"국가재난 초래한 행정망 마비, 근본 해결책 모색한다",https://n.news.naver.com/mnews/article/092/0002313018?sid=105,1,20231128
"KSS해운, 1167억 규모 LPG 운송계약 체결",https://n.news.naver.com/mnews/article/003/0012236177?sid=101,2,20231128
노후선박 교체·암모니아선… 순풍에 돛 단 조선주,https://n.news.naver.com/mnews/article/014/0005107274?sid=101,2,20231128
中 부동산 부양책 기대감… 현대제철 주가 바닥 탈출,https://n.news.naver.com/mnews/article/014/0005107273?sid=101,2,20231128
"비나텍, 90억 규모 공장 신설 투자",https://n.news.naver.com/mnews/article/018/0005628356?sid=101,2,20231128
"KRX금 가격, 0.70% 내린 1g당 8만 4010원(11월 28일)",https://n.news.naver.com/mnews/article/011/0004267387?sid=101,2,20231128
암모니아선 뉴마켓이 온다...조선주 일제히 '들썩',https://n.news.naver.com/mnews/article/014/0005107158?sid=101,2,20231128
철강株 다시 단단해질까...'현대제철' 훈풍,https://n.news.naver.com/mnews/article/014/0005107157?sid=101,2,20231128
"코스피, 3거래일만 2500선 탈환…조선株 일제히 '상승'",https://n.news.naver.com/mnews/article/015/0004919247?sid=101,2,20231128
"우리기술 자회사 압해해상풍력발전소, 주기기 구매 계약체결",https://n.news.naver.com/mnews/article/015/0004919237?sid=101,2,20231128
"KSS해운, 1167억 규모 LPG 운송계약",https://n.news.naver.com/mnews/article/016/0002231156?sid=101,2,20231128
개미도 글로벌PE에 투자해볼까,https://n.news.naver.com/mnews/article/016/0002230999?sid=101,2,20231128
"[특징주] ""암모니아 운반선 수주 기대"" 한화오션 등 조선株 일제히 '상승'",https://n.news.naver.com/mnews/article/016/0002230943?sid=101,2,20231128
압해해상풍력 주기기 구매 계약 체결한 우리기술,https://n.news.naver.com/mnews/article/014/0005106942?sid=101,2,20231128
"STX, 유상증자 앞두고 주가 부양에 사활",https://n.news.naver.com/mnews/article/366/0000950786?sid=101,2,20231128
"""LG엔솔, 4680배터리 수주로 섹터 반등 주도할 것""",https://n.news.naver.com/mnews/article/011/0004267118?sid=101,2,20231128
'HMM 기로 앞두고' 해운시황 갈수록 암흑,https://n.news.naver.com/mnews/article/648/0000021347?sid=101,2,20231128
"한-IMO, 개발도상국 지원 위한 '신탁기금 포괄협정' 체결",https://n.news.naver.com/mnews/article/001/0014359819?sid=101,2,20231128
"한-IMO, '개발도상국 중장기 지원 강화' 신탁기금 포괄협정 체결",https://n.news.naver.com/mnews/article/421/0007203912?sid=101,2,20231128
"삼바, 연간 누적 수주금액 첫 3조원 돌파… 2022년의 2배 달해",https://n.news.naver.com/mnews/article/022/0003879643?sid=101,2,20231128
"""부산항, 지속발전 위해 자동화 항만 구축 활성화 해야""",https://n.news.naver.com/mnews/article/003/0012236730?sid=101,2,20231128
"현대제철,  해양용 강재·LNG선박 후판 공급 '박차'",https://n.news.naver.com/mnews/article/629/0000251698?sid=101,2,20231128
